x,y,L,t, 1, 1
33.49430532955864, 33.71225870141876, 47.57156675698345, 2198, 15.16691119983073, 20.07128639793479, 0.1844504600458291, 0.1820797153550995, 0.2591813939211534, 0.77893017852241
not linear mode
not linear mode
33.67825035780672, 33.89484901205359, 47.83074815090461, 2218, 15.25417766243044, 20.17600615305445, 0.183945028248088, 0.1825903106348359, 0.2591813939211605, 0.7817021720402838
not linear mode
not linear mode
33.84547311075952, 34.0608402035398, 48.06636759992383, 2235, 15.34144412503016, 20.26327261565416, 0.1672227529527991, 0.1659911914862062, 0.2356194490192252, 0.7817021720402835
not linear mode
not linear mode
34.01269586371233, 34.22683139502601, 48.30198704894308, 2254, 15.42871058762987, 20.35053907825388, 0.1672227529528092, 0.1659911914862162, 0.2356194490192394, 0.7817021720402835
not linear mode
not linear mode
34.17991861666514, 34.39282258651223, 48.53760649796231, 2271, 15.51597705022959, 20.4378055408536, 0.1672227529528091, 0.1659911914862163, 0.2356194490192394, 0.7817021720402842
not linear mode
not linear mode
34.34714136961795, 34.55881377799844, 48.77322594698155, 2289, 15.60324351282931, 20.52507200345332, 0.167222752952809, 0.1659911914862163, 0.2356194490192394, 0.7817021720402844
not linear mode
not linear mode
34.61469777434244, 34.82439968437637, 49.15021706541232, 2317, 15.74286985298885, 20.66469834361286, 0.2675564047244876, 0.265585906377939, 0.376991118430773, 0.7817021720402838
not linear mode
not linear mode
34.76561178710721, 34.97337399693964, 49.36227456952963, 2334, 15.83013631558857, 20.73451151369264, 0.1509140127647669, 0.1489743125632611, 0.2120575041173041, 0.7789301785224106
not linear mode
not linear mode
34.91693817536453, 35.12192940501843, 49.57433207364694, 2351, 15.91740277818829, 20.80432468377241, 0.1513263882573252, 0.148555408078793, 0.2120575041173112, 0.7761581850045371
not linear mode
not linear mode
35.06867577633104, 35.27006476712144, 49.78638957776425, 2368, 16.004669240788, 20.87413785385218, 0.1517376009665151, 0.1481353621030106, 0.2120575041173112, 0.7733861914866637
not linear mode
not linear mode
